,security_type,symbol,name,primary_exchange,currency,sector
sec-s-7be6d7cb3edd476a80fb11efb985b0ee,equity,REX,Orex Minerals Inc,TSX-V,CAD,
sec-s-8ea65474021a4f519481553dd74eee10,equity,VOYG,Voyager Digital Ltd - Ordinary Shares - (Comm & Variable Voting),TSX,CAD,
sec-s-b8a3811274aa4c15b72e5dc28451c4e1,equity,ROMJ,Rubicon Organics Inc,TSX-V,CAD,
sec-s-141e85fdc47c4cca9b50a502b772d4ed,equity,OSI,Osino Resources Corp.,TSX-V,CAD,
sec-s-fd1dea7b64e544238f7c3a5678d811db,equity,OSK,Osisko Mining Inc,TSX,CAD,"Mining, Materials"
sec-s-2e61aae17b34431483754f855f39a21a,equity,COO,Ostrom Climate Solutions Inc,TSX-V,CAD,
sec-s-2697d34445e14ed39696708997534e4f,equity,OTGO,O2Gold Inc,TSX-V,CAD,
sec-s-54642ed306904d4aa8bdb9a901921bc5,equity,OVV,Ovintiv Inc,TSX,CAD,
sec-s-eef3b9b9d4c845928eb6c0e474a914b2,equity,OVAT,Ovation Science Inc,CSE,CAD,
sec-s-13afcad22b04453cb4f0d36629ac9bd5,equity,XOP,Canadian Overseas Petroleum Ltd,CSE,CAD,
sec-s-c9cff0ccebc34156a721ccbe0c75ff76,equity,OWN,Rex Resources Corp (Class A),TSX-V,CAD,
sec-s-379ea92a98d946c8a5b57750836e8edb,equity,SNOW,Snowy Owl Gold Corp,CSE,CAD,
sec-s-c82830aed7a548b081e691cfa4733f11,equity,PA,Palamina Corp,TSX-V,CAD,
sec-s-6afffac9c6c140af9b215627cb509710,equity,PANO.P,Panorama Capital Corp,TSX-V,CAD,
sec-s-31b38c2d017f4edaa55b9d71eed550d2,equity,PAC,Pacton Gold Inc,TSX-V,CAD,
sec-s-fa3d101f3bfd42418c8c1f459e67394d,equity,PAAS,Pan American Silver Corp,TSX,CAD,"Mining, Materials"
sec-s-3d09998bd1c043c998556083aef9657f,equity,PAS,Pascal Biosciences Inc,TSX-V,CAD,"Manufacturing, Healthcare, Biotech"
sec-s-2bb2f3db2eea4ab6a5077379557d5527,equity,PAR.H,Parent Capital Corp,TSX-V,CAD,
sec-s-f9d5fba39ec043cab7f786986e9532bc,equity,PAY,Payfare Inc (Class A),TSX,CAD,
sec-s-13580797b60b4039b26b90dfbee215f9,equity,PAID,XTM Inc,CSE,CAD,
sec-s-31b22c0808d6402784df2f601fd302fa,equity,PAU,Provenance Gold Corp,CSE,CAD,
sec-s-067c3b7b3c1f4a6fbab4d40e97b6f3fa,equity,PKI,Parkland Corp,TSX,CAD,
sec-s-08ed71c76eb24d838fd7fea75c47fcac,equity,TVI,"TVI Pacific, Inc.",TSX-V,CAD,
sec-s-6ccc4441cbf94070beba7253a28cd2d5,equity,PNTR,Pantera Silver Corp,TSX-V,CAD,
sec-s-185a571164294716a11c37893115ac8b,equity,PSI,Pason Systems Inc.,TSX,CAD,"Manufacturing, Machinery, Oil and Gas, Mining, Engineering"
sec-s-9e4e753a7f6a420c81f1980beb17c32d,equity,PBM,Pacific Bay Minera,TSX-V,CAD,
sec-s-aa7c6e4017f94bb19558f0ab9bdf7a32,equity,PPK,Prospect Park Capital Corp,CSE,CAD,
sec-s-b4095a7f67a0492892caafdec08d90d9,equity,TRL,Trilogy International Partners Inc.,TSX,CAD,"Telecommunications, Mobile, Internet, Technology"
sec-s-17fd95d352bd4536972b19b113459c32,equity,PBL,Pollard Banknote Ltd,TSX,CAD,
sec-s-4597d5ed30684f85b867d04b94df05fe,equity,PBX,PowerBand Solutions Inc,TSX-V,CAD,
sec-s-4eb2fd432b14476db433aac74b4a7435,equity,PBH,Premium Brands Holdings Corp,TSX,CAD,
sec-s-a4be5d359e6e4e2f9d40e74c673a9057,equity,PBIT,Posabit Systems Corporation,CSE,CAD,
sec-s-9806bcbc9dc142ed9b7eac53d949a728,equity,PBY.UN,Canso Credit Income Fund (Class A),TSX,CAD,Finance
sec-s-fb1cbcc9f2a64d16b48f123df1572ab0,equity,PBIC,Plant Based Investment Corp,CSE,CAD,
sec-s-26fc99c5bfe34e85af2fcf821ea752ef,equity,PCAA.P,PC 1 Corp,TSX-V,CAD,
sec-s-7650e1c427b64846a8baa0cc1fbd6c3d,equity,PCP.P,Pender Street Capital Corp.,TSX-V,CAD,
sec-s-27efd6de054a417a99b2ada687fb9472,equity,PCLO,PharmaCielo Ltd.,TSX-V,CAD,
sec-s-28658c516cda495fb928a685c0115bc7,equity,PCL.P,Perihelion Capital Ltd,TSX-V,CAD,
sec-s-09758cfc609349429fc4d5a5aef23174,equity,PDV,Prime Dividend Corp. (Class A),TSX,CAD,Finance
sec-s-d2ff0bd524524611975e6b83b3139797,equity,PDO,PUDO Inc,CSE,CAD,
sec-s-a5200a75cbca4b62af2b3d1e5578a9d3,equity,PE,Pure Energy Minerals Ltd,TSX-V,CAD,
sec-s-61d0fc2432c94460a940d4cbb6419584,equity,PESO,PesoRama Inc.,TSX-V,CAD,
sec-s-a3fc1982ffef41d69ca6a666d7f1049d,equity,PEM.P,Penbar Capital Ltd,TSX-V,CAD,
sec-s-80027ae46a7d45fdb3e38e75e93191dd,equity,PEZM.H,Pezm Gold Inc,TSX-V,CAD,
sec-s-19ce22b494ad4412a459cfe751ad54c7,equity,PET,Pet Valu Holdings Ltd,TSX,CAD,
sec-s-45e7011e87694631931702317175e774,equity,PER,Peruvian Metals Corp,TSX-V,CAD,
sec-s-97d4a23d856e4bb6b5a7502c1ac345b3,equity,PEGA,Pegasus Resources Inc.,TSX-V,CAD,
sec-s-9937c082452749a5ac3f874e4736a00e,equity,PEA,Pieridae Energy Ltd,TSX,CAD,"Energy, Oil and Gas"
sec-s-78e31a116a94447eb5c76ddb91d16c98,equity,PEI,Prospera Energy Inc.,TSX-V,CAD,
sec-s-6a487ef599424f458d0250df7d094fbe,equity,PPTA,Perpetua Resources Corp.,TSX,CAD,
sec-s-5505654165ac4ba4aa27985d07cd1a5f,equity,PPL,Pembina Pipeline Corporation,TSX,CAD,
sec-s-c1987a318b444d03a3b73c844693f999,equity,PRO,Pershimex Resources Corporation,TSX-V,CAD,
sec-s-336d9fb38ec44065b51257cf54681199,equity,PSH,PetroShale Inc,TSX-V,CAD,
sec-s-90662a6550084a0c931cb9041095139f,equity,PTP.H,Petrichor Energy Inc,TSX-V,CAD,
sec-s-0b2b127b456f44f4967b36cb1197674f,equity,STE,Starr Peak Mining Ltd,TSX-V,CAD,
sec-s-669a46a3450b4485b9968379dbd205cf,equity,SNM,Shamaran Petroleum Corp,TSX-V,CAD,
sec-s-699375470d834992933a21d7b724dd39,equity,VIK,Petro Viking Energy Inc,CSE,CAD,
sec-s-7cb825c8317a41038de94e350de94dcf,equity,PFC,PetroFrontier Corp,TSX-V,CAD,
sec-s-7e69d0f1a3574a7e9628e24931bf3a86,equity,PMT,Perpetual Energy Inc,TSX,CAD,
sec-s-370a14cd4c2043fb9449dfb6ac60e36a,equity,TAL,PetroTal Corp,TSX-V,CAD,
sec-s-3e591956d3474e2c985647a51e667e3a,equity,PKB,Peakbirch Commerce Inc.,CSE,CAD,
sec-s-1ffda34a4a1b49ac85b444fe0039e280,equity,PFM,ProntoForms Corp,TSX-V,CAD,Logistics
sec-s-d41ee4c626384991b5d3373cdcd76fca,equity,PGC,Plato Gold Corp.,TSX-V,CAD,
sec-s-21f60a6e0afe4de0a39c1f444d17b591,equity,PGE,Group Ten Metals Inc,TSX-V,CAD,
sec-s-024d90fb354a4caf8ef1b8de14282bf1,equity,PGM,Pure Gold Mining Inc,TSX-V,CAD,"Mining, Materials"
sec-s-7873dc965df141fb9edf920f7c6866f2,equity,PGX,Prosper Gold Corp,TSX-V,CAD,
sec-s-868ef57830724272a415471374eb081b,equity,PGZ,Pan Global Resources Inc,TSX-V,CAD,
sec-s-f0491dfd52304c38b5bbff84552d371b,equity,PGP,Power Group Projects Corp.,TSX-V,CAD,
sec-s-fb8419ff875a49758c8766a44178d32a,equity,PGLD,P2 Gold Inc.,TSX-V,CAD,
sec-s-ee3aac6a45ac48a585410fda9ccb7cad,equity,PGOL,Patriot Gold Corp.,CSE,CAD,
sec-s-df78b43be0ee402395f5653eb48aa1f0,equity,PGV,Prodigy Ventures Inc,TSX-V,CAD,
sec-s-9c3ce01ceb0e4e41bc6b01f692d2238f,equity,PHNM,Phenom Resources Corp,TSX-V,CAD,
sec-s-a5e1e77183b540a6957bf6c0243f5f05,equity,PHYS,Sprott Physical Gold Trust,TSX,CAD,
sec-s-a7c71f212f0c4901a78ad096ed0977cc,equity,PHX,PHX Energy Services Corp,TSX,CAD,"Oil and Gas, Mining, Materials"
sec-s-0389626797c54c00949bb88a9e20c897,equity,PHRX,Pharmadrug Inc,CSE,CAD,
sec-s-f14987c3d3eb4f1387ab3cf81f721796,equity,PHC,Pathway Health Corp,TSX-V,CAD,
sec-s-7ccd61e3dafc493492d8932fef801230,equity,VPH,Valeo Pharma Inc.,TSX,CAD,
sec-s-584d0d7545e644a48faed221bc37d604,equity,RAMM,RAMM Pharma Corp,CSE,CAD,
sec-s-cf911230611a4806b08723677f50424c,equity,VM,Voyageur Pharmaceuticals Ltd,TSX-V,CAD,
sec-s-39b0d6b5e181461e8db035101cc55c49,equity,QPT,"Quest Pharmatech, Inc.",TSX-V,CAD,
sec-s-f6689033801a49d1be541c70b453ba25,equity,SP,Silver Phoenix Resources,CSE,CAD,
sec-s-ecfff872abae46009809b271d2b072b1,equity,PSLV,Sprott Physical Silver Trust,TSX,CAD,
sec-s-a049dc66c3f545e3866534a1c289bc15,equity,PINE.UN,Pine Trail Real Estate Investment Trust - Units,TSX-V,CAD,
sec-s-bb972d2840a9486bb262119227daa12a,equity,PIV.P,Pivotal Financial Corp,TSX-V,CAD,
sec-s-9c22d937cd3944f9a2e59bbe8844c1e3,equity,PILL,Canntab Therapeutics Ltd,CSE,CAD,
sec-s-945ea3b38e6c4889951e390ba3cc4c26,equity,PIF,Polaris Infrastructure Inc,TSX,CAD,
sec-s-d989190342094b55879e00cad4202377,equity,PIC.A,Premium Income Corp. (Class A),TSX,CAD,Finance
sec-s-2b8785defcfa4bb2852bcef48a9b32b1,equity,PNE,Pine Cliff Energy Ltd,TSX,CAD,
sec-s-9b54353f6c4c4f6eb6414c4dc97fe4aa,equity,PZA,Pizza Pizza RoyaltyCorp,TSX,CAD,
sec-s-004212c2b4344f63bcd9c7957005e112,equity,PNP,Pinetree Capital Ltd.,TSX,CAD,
sec-s-6c8f0f2447544c0d806354b2691a897f,equity,PMB.UN,Picton Mahoney Tactical Income Fund (Class A),TSX,CAD,Finance
sec-s-2a2bf9ca9e2d46b6974fd81a901ee88a,equity,PTE,Pioneering Technology Corp,TSX-V,CAD,
sec-s-f1a09e77345d4763bc676e303fc3d6ee,equity,PVT,Pivotree Inc.,TSX-V,CAD,
sec-s-19c033960ad94c9aa6da5e1b763d3515,equity,PJX,PJX Resources Inc,TSX-V,CAD,
sec-s-9f6efbe8ceab459688bf59842bd667e5,equity,PKK,Tenet Fintech Group Inc,CSE,CAD,
sec-s-b68a67d9c6d24cad97c13a9448260142,equity,PKT,Parkit Enterprise Inc,TSX-V,CAD,
sec-s-f43f83eb8f0b4440a57be54257800b90,equity,PKG,ParcelPal Logistics Inc,CSE,CAD,
sec-s-c081585e25a044b98e1596db48b61688,equity,PLAY,Playground Ventures Inc,CSE,CAD,
sec-s-17168ba22ab44a069af912a4f80ad1ff,equity,PLBL,Plantable Health Inc,AEQUITAS NEO EXCHANGE,CAD,
sec-s-4544a72ff8274fcc8db6295aa99f5abc,equity,PLTH,Planet 13 Holdings Inc,CSE,CAD,
sec-s-a642ad60d4814f2b987bf97f842c2b9b,equity,PLZ.UN,Plaza Retail REIT,TSX,CAD,"Real Estate, Finance"
sec-s-fffe77134ab64adea6362383b25af2ef,equity,PLRB,Pluribus Technologies Corp,TSX-V,CAD,
sec-s-aa52d0ce035a4ee8bf96823265658f06,equity,PLY,Playfair Mining Ltd.,TSX-V,CAD,
sec-s-b17da29cbba74eacb8d0d3bc3c63515e,equity,PLAN,Progressive Planet Solutions Inc,TSX-V,CAD,
sec-s-e41d73cd74e14f3fb7f384f5ad41c722,equity,PLUR,Plurilock Security Inc.,TSX-V,CAD,
sec-s-9d4d9f26e1594c6e93b9a8f01dc707fe,equity,PLC,Park Lawn Corp,TSX,CAD,
sec-s-93b5dbd04f6a4bd5a0bde918ba1f3afa,equity,PLCN,Cannibble Food Tech Ltd,CSE,CAD,
sec-s-640b6751e2b44b899b61a4e056bf1337,equity,VNP,5N Plus Inc.,TSX,CAD,"Manufacturing, Materials"
sec-s-4e9b60dcea334028a517b3225b380ba3,equity,SOLG,SolGold PLC,TSX,CAD,
sec-s-8c132b3433744cac90af748455d74125,equity,PRT,Plymouth Rock Technologies Inc,CSE,CAD,
sec-s-8e41793386224a818d829b095d3aef96,equity,PXI,Planet Ventures Inc,TSX-V,CAD,
sec-s-8bd3c93139804e55823b2cac84a9948a,equity,PME,Sentry Select Primary Metals Corp. (Class A),TSX,CAD,
sec-s-0b1dd724d8864249adafcef99eb0468e,equity,PMKR,Playmaker Capital Inc,TSX-V,CAD,
sec-s-7c3c2543bc744cf79b5d783090bfa04a,equity,PML,Panoro Minerals Ltd.,TSX-V,CAD,
sec-s-75d16b0e05594fce9bbdca616b334e05,equity,PMN,ProMIS Neurosciences Inc.,TSX,CAD,
sec-s-25d387718f5c4954b9bb339a3228e39e,equity,PMX,Proam Exploration Corporation,TSX-V,CAD,
sec-s-206b7eeb92a1415eaa12cf125d4de23c,equity,PMZ.UN,Primaris REIT - Unit - Series A,TSX,CAD,
sec-s-a127f155a5424e388e302a4263ce1b29,equity,PMET,Patriot Battery Metals Inc,CSE,CAD,
sec-s-8eb8258681bd41cf98e582977bc8edc7,equity,PMED,Predictmedix Inc,CSE,CAD,
sec-s-f8cc45c86dce4664b526737748a14fee,equity,PMR,Prime Meridian Resources Corp,TSX-V,CAD,
sec-s-4954c25121fe4994b036639d9d287af4,equity,PNGC,PNG Copper Inc,CSE,CAD,
sec-s-e0b9ce0671564923a4f37cfd25e6a613,equity,PNN,Pennine Petroleum Corporation,TSX-V,CAD,
sec-s-26dcae48507a40fba4d51c885988d93e,equity,POPR,PopReach Corporation,TSX-V,CAD,
sec-s-482823f99e7c4214a932de403ece4771,equity,POND,Pond Technologies Holdings Inc,TSX-V,CAD,
sec-s-f5d7800c730f43d5ba21bbe3bc8ebc7f,equity,PODA,Poda Holdings Inc,CSE,CAD,
sec-s-ebcf3d4f781f433d8f88253faf308a53,equity,POOL,Pool Safe Inc,TSX-V,CAD,
sec-s-47e8f9ac11d240bf895a5d839f26c29e,equity,POR,Portofino Resources Inc,TSX-V,CAD,
sec-s-98381bb3b9a24ec7a1af57fdccbd436e,equity,POKO,Poko Innovations Inc,CSE,CAD,
sec-s-9a68805be68748768b43bad289955753,equity,POM,Polymet Mining Corp,TSX,CAD,
sec-s-8e5824ced4e647a8b18763883a03584b,equity,POT,Potent Ventures Inc,CSE,CAD,
sec-s-d6382e1c86004e40a3925b76ed45e05d,equity,POU,Paramount Resources Ltd. (Class A),TSX,CAD,
sec-s-d7e4bbc9e26944379a92901f43163bab,equity,PTS,Points.com Inc.,TSX,CAD,"Travel, Internet, Technology"
sec-s-494883ac75bd4eae84f3a783e929c17c,equity,PTK,Poet Technologies Inc.,TSX-V,CAD,
sec-s-e54d26a502ff442781a510a6f91045aa,equity,REVV,Revolve Renewable Power Corp,TSX-V,CAD,
sec-s-e7d3971c72424dd1a4f35fa43d184266,equity,PWI,Sustainable Power & Infrastructure Split Corp (Class A),TSX,CAD,
sec-s-e2faf1ef332e4535b055401b7e67ba76,equity,PPX,PPX Mining Corp,TSX-V,CAD,
sec-s-86b5c43a60fb4e61a0dca9df762b5e25,equity,PPR,Prairie Provident Resources Inc,TSX,CAD,"Energy, Oil and Gas"
sec-s-5185ea58a91d44469dea3d7a80bb027a,equity,PPP,Prospector Metals Corp,TSX-V,CAD,
sec-s-7d18926097ac4558b2c9acedf763e2ae,equity,PPE.H,Pacific Paradym Energy Inc,TSX-V,CAD,
sec-s-a1db5cecf6a54e2da9ec99e8f771697e,equity,PRTI,PR Technology Inc,CSE,CAD,
sec-s-2bcdbcb01cfd4451be63c4383e0d0d59,equity,PRG,Precipitate Gold Corp,TSX-V,CAD,
sec-s-ed65ddddd47d4417adc04ac05be3650d,equity,PRYM,Prime Mining Corp,TSX-V,CAD,
sec-s-f9044304fbca4c819db07415a5b437cc,equity,PRB,Probe Metals Inc,TSX-V,CAD,
sec-s-12fff5ef44204211a1485c7c7e52194e,equity,PRN,Profound Med Corp,TSX,CAD,
sec-s-3871d6e1c1ec486bb8011e503819018f,equity,PRR,Prospect Ridge Resources Corp,CSE,CAD,
sec-s-39d1bd18ad844446821bc8d483f460bd,equity,PRIZ,Prismo Metals Inc,CSE,CAD,
sec-s-20a6f7ddb81541418eb4dd817e1ba8ef,equity,PRL,Propel Holdings Inc,TSX,CAD,
sec-s-992eecb6f1b344dcb9c67696c320093e,equity,PREV,PreveCeutical Medical Inc,CSE,CAD,
sec-s-d304a948fd03423087626499cc8e5b35,equity,PRMW,Primo Water Corporation,TSX,CAD,
sec-s-e33624d79a38431a9ab4fc4dbca6ab76,equity,PRS,Prism Resources Inc.,TSX-V,CAD,
sec-s-e5fc7b8c05fb4f54b4afe7465f8bf495,equity,PRV.UN,PRO Real Estate Investment Trust,TSX,CAD,"Real Estate, Finance"
sec-s-7bf20428ee504e28860b9e9e6ffa6bb0,equity,PRUD,Prudent Minerals Corp,CSE,CAD,Newly listed
sec-s-bc5f34301b2b40fc820f84d21544a997,equity,PRSN,Personas Social Incorporated,TSX-V,CAD,
sec-s-e9fac673946946d18c8271c01d2bc892,equity,PRU,Perseus Mining Limited,TSX,CAD,
sec-s-7f0ddbb5e5a24c729f0e422ac23ef249,equity,RLP,Realia Properties Inc,TSX-V,CAD,
sec-s-38feaa5b9c0b4c9790e241110f91d0aa,equity,PSYC,Psyched Wellness Ltd,CSE,CAD,
sec-s-e582b1c9bd534d0886a37daa434d1f2d,equity,PSYB,PsyBio Therapeutics Corp,TSX-V,CAD,
sec-s-a76c0b5f2739451a952964a17331beb9,equity,PSD,Pulse Seismic Inc (Class A),TSX,CAD,"Manufacturing, Machinery, Oil and Gas, Mining, Engineering"
sec-s-4ef1f1afd6f74864bfba6d55a9576437,equity,PSK,Prairiesky Royalty Limited,TSX,CAD,
sec-s-c4992e67ad3e47ef9cae3b1800f28b33,equity,PSE,Pasinex Resources Ltd,CSE,CAD,
sec-s-884bca4f30564e8790e8453c3cbb7b00,equity,PTU,"Purepoint Uranium Group, Inc.",TSX-V,CAD,
sec-s-892abcb138cd481d85d3349036d97135,equity,PTF,Pender Growth Fund Inc (Class C),TSX-V,CAD,Finance
sec-s-bc5daf179a804b8abbf6782782ccded6,equity,PTX,Platinex Inc.,CSE,CAD,
sec-s-a983afdb41db4a6391b8d790c38a8136,equity,PULL,Pure Extracts Technologies Corp,CSE,CAD,
sec-s-9ec1b66268ea4f348fa201e36ad3a640,equity,PUMA,Puma Exploration Inc.,TSX-V,CAD,
sec-s-b5eabb2a917848eb89815e6053eb9506,equity,PUSH,Pushfor Investments Inc,CSE,CAD,
sec-s-a87f45de3dd04e239dc20f237281e2ce,equity,PUMP,World Class Extractions Inc,CSE,CAD,
sec-s-77a44a6ae3c6401f9cc49989cf396c15,equity,TORO,Pucara Gold Ltd.,TSX-V,CAD,
sec-s-769bf2fb046f4e0ab7df4dfee6560cd5,equity,PWR,Captiva Verde Wellness Corp,CSE,CAD,
sec-s-ff1a9cb333f44ae09ee5c0565dd59044,equity,PXT,Parex Resources Inc,TSX,CAD,
sec-s-3e07ead5f0bd427abaf1ca8ddfe90e77,equity,PYR,Pyrogenesis Canada Inc,TSX,CAD,Environmental Services
sec-s-f4b31b63d07243eca47dd3b33b9c81dd,equity,QBAT,Quantum Battery Metals Corp,CSE,CAD,
sec-s-16cd9741500b4b88a34130cf56fdbc5d,equity,QBR.A,Quebecor Inc.,TSX,CAD,"Telecommunications, Internet, Technology"
sec-s-e5f03ac1fd2f463db2273ecc4256331f,equity,QBR.B,Quebecor Inc. (Class B),TSX,CAD,
sec-s-a9f458609da9464289a32beb0903ac47,equity,QCX,QCX Gold Corp.,TSX-V,CAD,
sec-s-3cd7d0c2814f44cb9b69ce9303584417,equity,QCA,Quinsam Capital Corp.,CSE,CAD,
sec-s-32260b5a519c45bdad2585871763bf4c,equity,QEX,Questex Gold & Copper Limited,TSX-V,CAD,
sec-s-022c420c37a249528b81343e0670a84a,equity,QEC,Questerre Energy Corporation,TSX,CAD,"Energy, Oil and Gas"
sec-s-8160675d7b9f4bb983a4c131a4621813,equity,QFOR,Q4 Inc,TSX,CAD,
sec-s-c366721f44754decad3b8560b6eb7569,equity,QGR,Q-Gold Resources Ltd.,TSX-V,CAD,
sec-s-3f0bad0607464435b1f8c94ba997fa7e,equity,QIPT,Quipt Home Medical Corp,TSX-V,CAD,
sec-s-89747aa3b465474b8677e367a04e5457,equity,QIS,Quorum Information Technologies Inc,TSX-V,CAD,"Retail, Software, Technology"
sec-s-ccf7fdf8ad0a470fbfdc1abbbfbf9b49,equity,QMC,QMC Quantum Minerals Corp,TSX-V,CAD,
sec-s-5d621ed82b5a4ab3b0445d082fc981f0,equity,TIM,QNB Metals Inc (Class A),CSE,CAD,
sec-s-364a7738fe77410aaf671c890da5e1de,equity,QPM,Quebec Precious Metals Corp,TSX-V,CAD,
sec-s-3eec216118a84e5d84c08dd2d81da625,equity,QQ,Quizam Media Corp,CSE,CAD,
sec-s-d2a31861a4044804943e60747d5271af,equity,QRC,Queen`s Road Capital Investment Ltd,TSX-V,CAD,
sec-s-f806547b40a747eaaabeb0081b67dffd,equity,QRO,Quadro Resources Ltd,TSX-V,CAD,
sec-s-e7c4d75b05814176b298dc4a180cfdb1,equity,QST,Questor Technology Inc,TSX-V,CAD,"Manufacturing, Machinery, Engineering"
sec-s-070862cac22c40a8acd80f3f6ae77060,equity,QTZ,Quebec Silica Resources Corp,CSE,CAD,
sec-s-cd7f88e6d8344c7faea5fec76b2a21f7,equity,QTRH,Quarterhill Incorporation,TSX,CAD,
sec-s-7306abf589744aa1b277405d961848a2,equity,QUIS,Quisitive Technology Solutions Inc,TSX-V,CAD,
sec-s-d336f1a007f749bf90d69968c6628f36,equity,QYOU,QYOU Media Inc,TSX-V,CAD,
sec-s-2efc9c7172c34a9ab0e9c23d49cf7e3f,equity,RAIL,Railtown A.I. Technologies Inc.,CSE,CAD,
sec-s-18d5c7c7854d47139241ea685cd68d84,equity,RAIN,Rain City Resources Inc,CSE,CAD,
sec-s-8bc63d3ac4e944628ff15f06085606aa,equity,RAK,Rackla Metals Inc.,TSX-V,CAD,
sec-s-305995846d7f48a9b1857f52d1c2ed07,equity,RAD,Radial Research Corp,CSE,CAD,
sec-s-d13d2e0155f24eb1aac076ff8f992458,equity,RAYN,Raindrop Ventures Inc,CSE,CAD,
sec-s-f90080587362400187741225dce39cb0,equity,RAY.B,Stingray Group Inc,TSX,CAD,
sec-s-5badbe83c0bf41cd8ad247be3cb14aa9,equity,RARE,Tactical Resources Corp.,CSE,CAD,Newly listed
sec-s-271bc1599a9941f1bfc6f20525abed32,equity,RA.UN,Middlefield Global Real Asset Fund - Unit,TSX,CAD,
sec-s-294e5b5a96a140b4a8686feee3b7a2cb,equity,RAY.A,Stingray Group Inc.,TSX,CAD,
sec-s-6b499ad938124fa788232c9304ce4081,equity,RZR,Razore Rock Resources Inc.,CSE,CAD,
sec-s-1fba840eedcd4c60861913720ad99782,equity,RTI,Radient Technologies Inc,TSX-V,CAD,
sec-s-9ab09de9a9f241cb8ceaf1f0aecf98ec,equity,RKV,Rakovina Therapeutics Inc,TSX-V,CAD,
sec-s-ee7d8df1916a4aa78e598bf8ff0dfc0f,equity,RNCH,Ranchero Gold Corp,TSX-V,CAD,
sec-s-5cce3b0c90f74063b4fea95f69148106,equity,RICH,Raffles Financial Group Limited,CSE,CAD,
sec-s-824d1faaf07e43bcbe26adc80b76d2e4,equity,RDU,Radius Gold Inc.,TSX-V,CAD,
sec-s-2a1e5856c96a49b19b889eea60d73396,equity,RDS,"Radisson Mining Resources, Inc. (Class A)",TSX-V,CAD,
sec-s-17f22566b236458fbdec01e69fd0833c,equity,RMO,Rainy Mountain Royalty Corp,TSX-V,CAD,
sec-s-b1160d26a27f4be2a6626bedf239f851,equity,UCU,Ucore Rare Metals Inc,TSX-V,CAD,
sec-s-df5bb33a08a94709ac15afb5877e1fc1,equity,RZE,Razor Energy Corp,TSX-V,CAD,
sec-s-e27e1831eb3847809db4c27d38345c7f,equity,RTH,Rathdowney Resources Ltd,TSX-V,CAD,
sec-s-a4147a517d4643a184958869818165d0,equity,RBY,Rubellite Energy Inc,TSX,CAD,
sec-s-51acfb138ca240059dce25eec5417dc3,equity,RBZ.P,Rebel Capital 2.0 Corp,TSX-V,CAD,
sec-s-86441a60f78c40daba9df1122524c48f,equity,RBX,Resources Robex,TSX-V,CAD,
sec-s-b3ea5b7c0dbb4e708ea752e446bff11a,equity,RBN.UN,Blue Ribbon Income Fund,TSX,CAD,Finance
sec-s-55ecbb622e004a16b07c125e60498e22,equity,RCC.H,Red Rock Capital Corp,TSX-V,CAD,
sec-s-247156a91bf44c1896e41fd180d00425,equity,RCI.A,Rogers Communications Inc. (Class A),TSX,CAD,
sec-s-49dac79c9a314529ab7185b8b26137f4,equity,RCT,Rochester Resources Ltd.,TSX-V,CAD,
sec-s-98f7b4a690bb426ab63db92a13bc75b8,equity,RCK,Rock Tech Resources Inc.,TSX-V,CAD,"Mining, Materials"
sec-s-b3384eea61c043be8c1049f77517dfa5,equity,RCLF,Rockcliff Metals Corp,CSE,CAD,
sec-s-db8975e418314fd39df7a249bde07087,equity,RCI.B,Rogers Communications Inc.,TSX,CAD,Fractional Trading
sec-s-12b29303a62941d0976b9805f026d646,equity,RDL,Redline Communications Group Inc,TSX,CAD,
sec-s-1fa92d24ce694e0c9a89541aaf64b3e1,equity,RE,RE Royalties Ltd,TSX-V,CAD,
sec-s-d3e393b92f8846999649c5a76bdad6ff,equity,REVO,RevoluGROUP Canada Inc,TSX-V,CAD,
sec-s-24565c4b46e74712aa446d67903bd33f,equity,REKO,Reko International Group Inc.,TSX-V,CAD,
sec-s-43329896d2764badb4a247e9213c8d32,equity,REG,Regulus Resources Inc,TSX-V,CAD,"Mining, Materials"
sec-s-aa197c9ab8844ce4acb31208b5899c56,equity,RET,Reitmans Ltd.,TSX-V,CAD,"Apparel and Footwear, Retail, Fashion and Jewelry, Consumer Products"
sec-s-b08ce6be5cc0439fa8c39ffb659e3478,equity,REE,E-Tech Resources Inc,TSX-V,CAD,
sec-s-897b63e6cc1e47a8bc32635c77be245f,equity,REAX,The Real Brokerage Inc.,TSX-V,CAD,
sec-s-a94d3c27a94045b49ddfeb018e922848,equity,REAL,Real Matters Inc,TSX,CAD,
sec-s-6080fa6c3477483787897c2cdaae8e28,equity,REYG,Reyna Gold Corp,TSX-V,CAD,
sec-s-6de304b4579d438796bd628145448652,equity,RECP,Recipe Unlimited Corp,TSX,CAD,
sec-s-2265814e82c1400698649b5795de6d8b,equity,RET.A,Reitmans Ltd. (Class A),TSX-V,CAD,"Apparel and Footwear, Retail, Fashion and Jewelry, Consumer Products"
sec-s-19a97d3f77d24358b134e2777d4bec1d,equity,RED,Big Red Mining Corp,CSE,CAD,
sec-s-af7b7ce55202492bb12155c79bafd6b2,equity,REEM.P,Reem Capital Corp,TSX-V,CAD,
sec-s-316876e5435b4dd7aa8624e44743f46c,equity,REZN,Hash Corporation (The),CSE,CAD,
